downo,daytype,SubSystem,StartStn,EndStation,EntTime,EntTimeHHMM,ExTime,EXTimeHHMM,ZVPPT,JNYTYP,DailyCapping,FFare,DFare,RouteID,FinalProduct
5,Thu,LUL,Unstarted,Baker Street,0,00:00,627,10:27,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Marylebone NR,0,00:00,875,14:35,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Kentish Town,0,00:00,554,09:14,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Clapham Common,0,00:00,1304,21:44,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Oxford Circus,0,00:00,821,13:41,-------,PPY,N,400,400,XX,PAYG
3,Tue,NR,Unstarted,Richmond,0,00:00,1205,20:05,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Richmond,0,00:00,1144,19:04,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Old Street,0,00:00,570,09:30,-------,PPY,N,400,400,XX,PAYG
2,Mon,NR,Unstarted,Sydenham SR,0,00:00,978,16:18,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Sydenham SR,0,00:00,1044,17:24,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Tooting Broadway,0,00:00,1430,23:50,-------,PPY,N,400,400,XX,PAYG
6,Fri,LUL,Unstarted,Turnham Green,0,00:00,1226,20:26,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Ravenscourt Park,0,00:00,1067,17:47,-------,PPY,N,55,55,XX,PAYG
7,Sat,LUL,Unstarted,Earls Court,0,00:00,1486,24:46:00,-------,PPY,N,400,400,XX,PAYG
3,Tue,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1121,18:41,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,St Pauls,0,00:00,843,14:03,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Ilford,0,00:00,717,11:57,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
4,Wed,LUL,Unstarted,Green Park,0,00:00,534,08:54,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Lancaster Gate,0,00:00,459,07:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Marble Arch,0,00:00,796,13:16,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,925,15:25,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Lancaster Gate,0,00:00,455,07:35,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,East Putney,0,00:00,555,09:15,Z0304,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Parsons Green,0,00:00,520,08:40,-------,PPY,N,400,400,XX,PAYG
3,Tue,LUL,Unstarted,Bermondsey,0,00:00,525,08:45,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Green Park,0,00:00,560,09:20,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,LUL,Unstarted,Oxford Circus,0,00:00,746,12:26,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
4,Wed,LUL,Unstarted,East Putney,0,00:00,555,09:15,Z0304,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Caledonian Road,0,00:00,470,07:50,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,East Putney,0,00:00,494,08:14,Z0304,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,East Putney,0,00:00,554,09:14,Z0304,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Piccadilly Circus,0,00:00,516,08:36,-------,PPY,N,400,400,XX,PAYG
2,Mon,LUL,Unstarted,Bermondsey,0,00:00,543,09:03,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Ilford,0,00:00,1030,17:10,Z0204,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Lancaster Gate,0,00:00,462,07:42,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Bermondsey,0,00:00,551,09:11,Z0204,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Bermondsey,0,00:00,543,09:03,Z0204,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,529,08:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL/NR/LRC,Unstarted,Gunnersbury,0,00:00,445,07:25,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,St Pancras International,0,00:00,560,09:20,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,London Bridge,0,00:00,822,13:42,-------,PPY,N,400,400,XX,PAYG
5,Thu,NR,Unstarted,St Pancras International,0,00:00,549,09:09,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Streatham Common,0,00:00,1002,16:42,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Streatham Common,0,00:00,968,16:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,West Croydon,0,00:00,634,10:34,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Ilford,0,00:00,487,08:07,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1007,16:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,511,08:31,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Watford Junction,0,00:00,1051,17:31,-------,PPY,N,280,280,XX,PAYG
3,Tue,NR,Unstarted,St Pancras International,0,00:00,562,09:22,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Ilford,0,00:00,1133,18:53,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,St Pancras International,0,00:00,552,09:12,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Ilford,0,00:00,448,07:28,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1004,16:44,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,887,14:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Watford Junction,0,00:00,1049,17:29,-------,PPY,N,280,280,XX,PAYG
5,Thu,NR,Unstarted,Ilford,0,00:00,437,07:17,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,986,16:26,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Ilford,0,00:00,467,07:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,873,14:33,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,834,13:54,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Wimbledon,0,00:00,725,12:05,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL/NR/LRC,Unstarted,Gunnersbury,0,00:00,445,07:25,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,885,14:45,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Sutton Surrey,0,00:00,771,12:51,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Leyton,0,00:00,629,10:29,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Balham SCL,0,00:00,920,15:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Streatham Common,0,00:00,792,13:12,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Norbury,0,00:00,971,16:11,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Hammersmith D,0,00:00,1109,18:29,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Sutton Surrey,0,00:00,651,10:51,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Stamford Brook,0,00:00,1231,20:31,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Angel,0,00:00,1119,18:39,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Angel,0,00:00,1150,19:10,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Balham SCL,0,00:00,1040,17:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,489,08:09,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1124,18:44,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,St Pancras International,0,00:00,835,13:55,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Leyton,0,00:00,540,09:00,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1056,17:36,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Crystal Palace,0,00:00,1137,18:57,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,515,08:35,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Crystal Palace,0,00:00,1249,20:49,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Farringdon,0,00:00,582,09:42,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Wimbledon,0,00:00,1013,16:53,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Tulse Hill,0,00:00,470,07:50,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Farringdon,0,00:00,573,09:33,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Farringdon,0,00:00,545,09:05,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Bayswater,0,00:00,985,16:25,-------,PPY,N,280,280,XX,PAYG
6,Fri,LUL,Unstarted,Angel,0,00:00,1170,19:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL/NR,Unstarted,Ealing Broadway,0,00:00,1211,20:11,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Wimbledon,0,00:00,1009,16:49,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL/NR,Unstarted,Barking,0,00:00,723,12:03,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Chancery Lane,0,00:00,1156,19:16,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Chancery Lane,0,00:00,1050,17:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL/NR/DLR,Unstarted,Stratford,0,00:00,428,07:08,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Victoria TOCs,0,00:00,950,15:50,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,St Pancras International,0,00:00,463,07:43,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Tooting Bec,0,00:00,1138,18:58,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Tooting Bec,0,00:00,1115,18:35,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Romford,0,00:00,862,14:22,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Tooting Bec,0,00:00,1110,18:30,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,Oxford Circus,0,00:00,667,11:07,-------,PPY,N,400,400,XX,PAYG
5,Thu,LUL,Unstarted,Chancery Lane,0,00:00,1199,19:59,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Farringdon,0,00:00,556,09:16,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL/NR/DLR,Unstarted,Stratford,0,00:00,433,07:13,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Farringdon,0,00:00,452,07:32,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Kentish Town,0,00:00,1057,17:37,-------,PPY,N,400,400,XX,PAYG
3,Tue,NR,Unstarted,Streatham,0,00:00,1116,18:36,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,481,08:01,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,London Bridge,0,00:00,1073,17:53,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Charing Cross,0,00:00,768,12:48,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
2,Mon,LUL,Unstarted,Tooting Bec,0,00:00,1121,18:41,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL/NR/DLR,Unstarted,Stratford,0,00:00,434,07:14,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Chancery Lane,0,00:00,1180,19:40,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1076,17:56,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Farringdon,0,00:00,531,08:51,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL/NR/DLR,Unstarted,Stratford,0,00:00,435,07:15,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Wimbledon,0,00:00,964,16:04,-------,PPY,N,55,55,XX,PAYG
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,845,14:05,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,East Croydon,0,00:00,1011,16:51,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Farringdon,0,00:00,468,07:48,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Fulham Broadway,0,00:00,489,08:09,-------,PPY,N,400,400,XX,PAYG
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,815,13:35,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL/NR/LRC,Unstarted,Gunnersbury,0,00:00,444,07:24,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Romford,0,00:00,1003,16:43,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Romford,0,00:00,872,14:32,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Highbury,0,00:00,1264,21:04,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL/NR/DLR,Unstarted,Stratford,0,00:00,434,07:14,Z0306,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Holborn,0,00:00,969,16:09,-------,PPY,N,400,400,XX,PAYG
4,Wed,LUL/NR/LRC,Unstarted,Gunnersbury,0,00:00,443,07:23,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,East Croydon,0,00:00,668,11:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL/NR/LRC,Unstarted,Gunnersbury,0,00:00,463,07:43,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Victoria TOCs,0,00:00,514,08:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Borough,0,00:00,921,15:21,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,LUL,Unstarted,North Greenwich,0,00:00,1022,17:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Golders Green,0,00:00,1092,18:12,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Golders Green,0,00:00,1102,18:22,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Golders Green,0,00:00,1091,18:11,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1188,19:48,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,570,09:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Green Park,0,00:00,560,09:20,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,Norwood Junction SR,0,00:00,832,13:52,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
7,Sat,NR,Unstarted,Kings Cross,0,00:00,656,10:56,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Leicester Square,0,00:00,942,15:42,-------,PPY,N,55,55,XX,PAYG
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1251,20:51,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Wimbledon,0,00:00,1033,17:13,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,555,09:15,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Streatham Common,0,00:00,1011,16:51,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,London Bridge,0,00:00,484,08:04,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Wimbledon,0,00:00,856,14:16,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Gants Hill,0,00:00,596,09:56,-------,PPY,N,400,400,XX,PAYG
3,Tue,NR,Unstarted,Peckham Rye,0,00:00,1110,18:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Peckham Rye,0,00:00,1135,18:55,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1057,17:37,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Boston Manor,0,00:00,994,16:34,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,Streatham Common,0,00:00,1014,16:54,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
1,Sun,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1114,18:34,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Elephant & Castle,0,00:00,590,09:50,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Paddington,0,00:00,750,12:30,-------,PPY,N,400,400,XX,PAYG
2,Mon,NR,Unstarted,Peckham Rye,0,00:00,1080,18:00,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Holborn,0,00:00,665,11:05,-------,PPY,N,400,400,XX,PAYG
5,Thu,LUL,Unstarted,Victoria,0,00:00,534,08:54,-------,PPY,N,400,400,XX,PAYG
1,Sun,NR,Unstarted,Wimbledon,0,00:00,879,14:39,Z0106,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,1128,18:48,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,Canning Town,0,00:00,990,16:30,Z0106,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Green Park,0,00:00,513,08:33,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,634,10:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1244,20:44,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Vauxhall,0,00:00,734,12:14,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Oxford Circus,0,00:00,450,07:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Westbourne Park,0,00:00,1032,17:12,-------,PPY,N,400,400,XX,PAYG
2,Mon,NR,Unstarted,City Thameslink,0,00:00,465,07:45,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,510,08:30,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Retired including LCB
6,Fri,LUL,Unstarted,Oxford Circus,0,00:00,481,08:01,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Oxford Circus,0,00:00,482,08:02,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,510,08:30,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Retired including LCB
4,Wed,LUL,Unstarted,Oxford Circus,0,00:00,478,07:58,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Norwood Junction SR,0,00:00,1060,17:40,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,517,08:37,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Retired including LCB
4,Wed,NR,Unstarted,Norwood Junction SR,0,00:00,1065,17:45,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,521,08:41,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Retired including LCB
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1077,17:57,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LRC,Unstarted,Shepherd's Bush NR,0,00:00,798,13:18,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,580,09:40,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Euston NR,0,00:00,990,16:30,-------,PPY,N,500,500,XX,PAYG
1,Sun,NR,Unstarted,Watford Junction,0,00:00,1434,23:54,-------,PPY,N,400,400,XX,PAYG
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,768,12:48,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,511,08:31,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Retired including LCB
3,Tue,LRC,Unstarted,Shepherd's Bush NR,0,00:00,949,15:49,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1117,18:37,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL/NR/DLR,Unstarted,Stratford,0,00:00,727,12:07,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,547,09:07,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL/NR/DLR,Unstarted,Stratford,0,00:00,749,12:29,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Wallington,0,00:00,1079,17:59,Z0205,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,561,09:21,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1071,17:51,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Norwood Junction SR,0,00:00,1093,18:13,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR/LRC,Unstarted,Dalston Kingsland,0,00:00,877,14:37,-------,PPY,N,55,55,XX,PAYG
5,Thu,LRC,Unstarted,Shepherd's Bush NR,0,00:00,947,15:47,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Russell Square,0,00:00,710,11:50,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,City Thameslink,0,00:00,465,07:45,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Peckham Rye,0,00:00,622,10:22,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,City Thameslink,0,00:00,465,07:45,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LRC,Unstarted,Shepherd's Bush NR,0,00:00,918,15:18,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,City Thameslink,0,00:00,467,07:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Norwood Junction SR,0,00:00,702,11:42,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LRC,Unstarted,Shepherd's Bush NR,0,00:00,947,15:47,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
